,none_pos_rate,none_neg_rate,none_neu_rate,left_pos_rate,left_neg_rate,left_neu_rate,right_pos_rate,right_neg_rate,right_neu_rate,center_pos_rate,center_neg_rate,center_neu_rate,left_pos_diff,left_neg_diff,left_neu_diff,right_pos_diff,right_neg_diff,right_neu_diff,center_pos_diff,center_neg_diff,center_neu_diff
m9xLaCZZhJM6sXhk,0.5,0.5,0.0,0.9130434782608695,0.08695652173913043,0.0,1.0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.4130434782608695,0.41304347826086957,0.0,0.5,0.5,0.0,0.4444444444444444,0.4444444444444444,0.0
mYUN3yU2ZzEiTRj8,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.8333333333333334,0.0,0.16666666666666666,0.59375,0.0,0.40625,0.5428571428571428,0.02857142857142857,0.42857142857142855,0.6515151515151516,0.18181818181818182,0.4696969696969697,0.4119318181818182,0.18181818181818182,0.23011363636363635,0.361038961038961,0.15324675324675324,0.2077922077922078
RZZEz0UTrcKGl8wt,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,1.0
HHfhDcvNuoGEW17a,0.0,0.13333333333333333,0.8666666666666667,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.022222222222222223,0.4222222222222222,0.5555555555555556,0.022222222222222223,0.044444444444444446,0.9333333333333333,0.08333333333333333,0.19999999999999998,0.2833333333333333,0.022222222222222223,0.28888888888888886,0.3111111111111111,0.022222222222222223,0.08888888888888888,0.06666666666666665
pNTtAAalU3m0Mrjy,0.0,0.16666666666666666,0.8333333333333334,0.0,0.15151515151515152,0.8484848484848485,0.0,0.058823529411764705,0.9411764705882353,0.0,0.09090909090909091,0.9090909090909091,0.0,0.015151515151515138,0.015151515151515138,0.0,0.10784313725490195,0.10784313725490191,0.0,0.07575757575757575,0.07575757575757569
CHRU4zLQwzmR8dCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2m9ArRDdjOEUNBrK,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9193548387096774,0.08064516129032258,0.0,0.9772727272727273,0.022727272727272728,0.0,0.0,0.0,0.0,0.08064516129032262,0.08064516129032258,0.0,0.022727272727272707,0.022727272727272728
4X4Y4u3Aivqgl2Me,0.0,1.0,0.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.6470588235294118,0.35294117647058826,0.0,0.4666666666666667,0.5333333333333333,0.0,0.17391304347826086,0.17391304347826086,0.0,0.3529411764705882,0.35294117647058826,0.0,0.5333333333333333,0.5333333333333333
YFGu6SHCGvBKbRtg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YaVaTHok9jb2tMPW,0.0,0.7692307692307693,0.23076923076923078,0.0,0.49019607843137253,0.5098039215686274,0.0,0.825,0.175,0.0,0.5833333333333334,0.4166666666666667,0.0,0.27903469079939675,0.27903469079939663,0.0,0.05576923076923068,0.05576923076923079,0.0,0.1858974358974359,0.1858974358974359
bTlgskrBQAfX1K5J,0.0,1.0,0.0,0.0,0.65625,0.34375,0.0,0.4230769230769231,0.5769230769230769,0.0,0.6071428571428571,0.39285714285714285,0.0,0.34375,0.34375,0.0,0.5769230769230769,0.5769230769230769,0.0,0.3928571428571429,0.39285714285714285
G98t3HFV4jQdtUMG,1.0,0.0,0.0,0.6808510638297872,0.0,0.3191489361702128,0.96875,0.0,0.03125,0.9272727272727272,0.0,0.07272727272727272,0.3191489361702128,0.0,0.3191489361702128,0.03125,0.0,0.03125,0.07272727272727275,0.0,0.07272727272727272
TG7cJS5K28yB91nh,0.0,0.25,0.75,0.0,0.4782608695652174,0.5217391304347826,0.0,0.43243243243243246,0.5675675675675675,0.0,0.3409090909090909,0.6590909090909091,0.0,0.2282608695652174,0.2282608695652174,0.0,0.18243243243243246,0.18243243243243246,0.0,0.09090909090909088,0.09090909090909094
0K50WseXmv7TlVrc,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZgfrHUBUyO5OeTUF,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,1.0,0.0,0.0,0.16666666666666663,0.16666666666666666,0.0,0.14583333333333337,0.14583333333333334,0.0,0.16666666666666663,0.16666666666666666
