,none_pos_rate,none_neg_rate,none_neu_rate,left_pos_rate,left_neg_rate,left_neu_rate,right_pos_rate,right_neg_rate,right_neu_rate,center_pos_rate,center_neg_rate,center_neu_rate,left_pos_diff,left_neg_diff,left_neu_diff,right_pos_diff,right_neg_diff,right_neu_diff,center_pos_diff,center_neg_diff,center_neu_diff
KCe9XrMFqhKjfRsr,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.029850746268656716,0.9701492537313433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.02985074626865669
hdGqXF93QTCKtL5f,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.4782608695652174,0.17391304347826086,0.34782608695652173,0.40384615384615385,0.25,0.34615384615384615,0.1320754716981132,0.3018867924528302,0.5660377358490566,0.1925465838509317,0.10248447204968944,0.2950310559006212,0.11813186813186816,0.17857142857142858,0.29670329670329676,0.1536388140161725,0.23045822102425875,0.07681940700808632
94G4ztLbuc3Y5htF,0.9411764705882353,0.058823529411764705,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9791666666666666,0.020833333333333332,0.0,0.9423076923076923,0.057692307692307696,0.0,0.012605042016806678,0.01260504201680672,0.0,0.03799019607843135,0.037990196078431376,0.0,0.0011312217194570096,0.0011312217194570096,0.0
9VJANqbTriOxTDOM,0.1,0.1,0.8,0.16666666666666666,0.041666666666666664,0.7916666666666666,0.12,0.2,0.68,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.06666666666666665,0.05833333333333334,0.008333333333333415,0.01999999999999999,0.1,0.12,0.042857142857142844,0.07857142857142857,0.12142857142857144
KGdMpPGh5F8L8Af2,0.05,0.15,0.8,0.07547169811320754,0.07547169811320754,0.8490566037735849,0.1276595744680851,0.0851063829787234,0.7872340425531915,0.046511627906976744,0.046511627906976744,0.9069767441860465,0.02547169811320754,0.07452830188679245,0.049056603773584895,0.0776595744680851,0.06489361702127659,0.012765957446808529,0.0034883720930232592,0.10348837209302325,0.10697674418604641
zOrIZJggYXzxzBQ9,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.6065573770491803,0.0,0.39344262295081966,0.23076923076923078,0.0,0.7692307692307693,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2429210134128167,0.18181818181818182,0.061102831594634865,0.13286713286713286,0.18181818181818182,0.31468531468531474,0.03030303030303033,0.07070707070707072,0.10101010101010105
uhC7i6X4OSzc2mXp,0.0,0.0,1.0,0.08695652173913043,0.043478260869565216,0.8695652173913043,0.0625,0.125,0.8125,0.13043478260869565,0.043478260869565216,0.8260869565217391,0.08695652173913043,0.043478260869565216,0.13043478260869568,0.0625,0.125,0.1875,0.13043478260869565,0.043478260869565216,0.17391304347826086
5r9DUt7clgI1Ub7t,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pG7vpssJrkZEe0I6,0.45454545454545453,0.0,0.5454545454545454,0.11764705882352941,0.08823529411764706,0.7941176470588235,0.3448275862068966,0.06896551724137931,0.5862068965517241,0.08333333333333333,0.027777777777777776,0.8888888888888888,0.33689839572192515,0.08823529411764706,0.24866310160427807,0.10971786833855796,0.06896551724137931,0.040752351097178674,0.3712121212121212,0.027777777777777776,0.3434343434343434
UxkzJci1zvW0B1Al,0.0,0.875,0.125,0.0,0.921875,0.078125,0.0,0.8490566037735849,0.1509433962264151,0.0,0.9032258064516129,0.0967741935483871,0.0,0.046875,0.046875,0.0,0.02594339622641506,0.02594339622641509,0.0,0.028225806451612878,0.028225806451612906
