,none_pos_rate,none_neg_rate,none_neu_rate,left_pos_rate,left_neg_rate,left_neu_rate,right_pos_rate,right_neg_rate,right_neu_rate,center_pos_rate,center_neg_rate,center_neu_rate,left_pos_diff,left_neg_diff,left_neu_diff,right_pos_diff,right_neg_diff,right_neu_diff,center_pos_diff,center_neg_diff,center_neu_diff
KCe9XrMFqhKjfRsr,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hdGqXF93QTCKtL5f,0.21052631578947367,0.10526315789473684,0.6842105263157895,0.38333333333333336,0.05,0.5666666666666667,0.17307692307692307,0.19230769230769232,0.6346153846153846,0.2807017543859649,0.14035087719298245,0.5789473684210527,0.1728070175438597,0.055263157894736833,0.11754385964912284,0.0374493927125506,0.08704453441295548,0.04959514170040491,0.07017543859649122,0.03508771929824561,0.10526315789473684
94G4ztLbuc3Y5htF,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9VJANqbTriOxTDOM,0.0,0.0,1.0,0.0,0.1794871794871795,0.8205128205128205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1794871794871795,0.17948717948717952,0.0,0.0,0.0,0.0,0.0,0.0
KGdMpPGh5F8L8Af2,0.0,0.0,1.0,0.1111111111111111,0.037037037037037035,0.8518518518518519,0.015151515151515152,0.30303030303030304,0.6818181818181818,0.07017543859649122,0.03508771929824561,0.8947368421052632,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.015151515151515152,0.30303030303030304,0.31818181818181823,0.07017543859649122,0.03508771929824561,0.10526315789473684
zOrIZJggYXzxzBQ9,1.0,0.0,0.0,0.8289473684210527,0.0,0.17105263157894737,0.7058823529411765,0.0,0.29411764705882354,0.8923076923076924,0.0,0.1076923076923077,0.17105263157894735,0.0,0.17105263157894737,0.2941176470588235,0.0,0.29411764705882354,0.10769230769230764,0.0,0.1076923076923077
uhC7i6X4OSzc2mXp,0.0,0.0,1.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0
5r9DUt7clgI1Ub7t,0.0,1.0,0.0,0.0,0.90625,0.09375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0,0.0
pG7vpssJrkZEe0I6,0.058823529411764705,0.0,0.9411764705882353,0.0,0.0,1.0,0.0196078431372549,0.0784313725490196,0.9019607843137255,0.03389830508474576,0.0,0.9661016949152542,0.058823529411764705,0.0,0.05882352941176472,0.0392156862745098,0.0784313725490196,0.039215686274509776,0.024925224327018942,0.0,0.024925224327018936
UxkzJci1zvW0B1Al,0.0,1.0,0.0,0.0,0.9848484848484849,0.015151515151515152,0.0,0.8055555555555556,0.19444444444444445,0.0,0.9558823529411765,0.04411764705882353,0.0,0.015151515151515138,0.015151515151515152,0.0,0.19444444444444442,0.19444444444444445,0.0,0.044117647058823484,0.04411764705882353
